Datum,O_NO,O_NO2,O_PM10,D_RH,D_Temperature,D_NO,D_NO2,D_PM10,N_Pressure_[mbar],N_RH,N_Temperature,N_Percipitation,N_NO,N_NO2,N_PM10,N_WindSpeed,N_WinDir,N_O3,W_RH,W_Temperature,W_NO,W_NO2,W_PM10,W_WindSpeed,W_WinDir,S_RH,S_Temperature,S_NO,S_NO2,S_PM10,S_WindSpeed,S_WinDir,S_O3,dayofyear,year,weekdays_Friday,weekdays_Monday,weekdays_Saturday,weekdays_Sunday,weekdays_Thursday,weekdays_Tuesday,weekdays_Wednesday,months_Apr,months_Aug,months_Dec,months_Feb,months_Jan,months_Jul,months_Jun,months_Mar,months_May,months_Nov,months_Oct,months_Sep,season_fall,season_spring,season_summer,season_winter,S_Ox,N_Ox
2017-05-06,20.383137,31.300734,18.895021,85.546196,11.422763,44.422634,42.661617,21.221945,976.1806,83.62709,11.102736,0.076797254,6.645642,23.762615,9.509388,0.45635447,105.27418,34.118942,80.04565,11.276436,6.3462133,29.554062,15.083172,0.40331784,177.76416,84.035545,11.402167,11.960916,30.168516,16.526346,0.55949956,222.87561,27.22783,126,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,57.396346,57.881557
2017-05-07,9.352215,21.547935,15.614053,61.287228,14.7014265,21.25578,29.572565,15.472313,972.65015,58.108932,14.98423,0.0,0.867085,15.502803,8.26624,0.8093652,170.53978,71.37333,55.86821,14.8282995,6.311523,21.794254,14.877515,0.5404908,168.4034,65.58498,14.576278,8.722192,16.420607,14.847098,0.8778445,151.70235,58.576935,127,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.997542,86.876133
2017-05-08,5.1412373,13.87561,14.450196,57.474197,16.178602,9.234979,27.406195,14.053548,969.04614,58.62047,15.976154,0.0,0.48317552,7.832093,9.191767,0.61428684,206.34306,76.46776,49.61382,16.337915,0.7205775,13.011497,14.18484,0.9283976,231.0019,57.014816,16.223356,1.3895268,13.673886,11.941505,1.4100894,197.28877,75.71568,128,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,89.389566,84.299853
2017-05-09,5.802384,15.525227,11.029956,54.359333,15.956017,26.348927,42.217373,14.638936,970.95776,56.768295,15.706201,0.0,3.1164165,13.418841,10.146918,0.48496935,259.72342,73.46462,47.422916,15.939049,2.209918,17.440582,12.4526825,1.3883872,254.64104,51.56604,16.216394,5.226057,22.011494,10.829414,1.8862518,326.85904,71.11381,129,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,93.125304,86.883461
2017-05-10,15.608499,20.678453,14.896247,64.28161,11.3383255,21.477219,29.241468,11.218694,973.2454,61.39166,11.385471,0.045701187,1.980025,9.066509,5.5807595,0.9222055,168.10709,66.710526,57.74271,11.460336,1.7474881,12.613041,9.887214,0.9989705,197.60939,60.90414,11.4224205,3.5872257,14.146541,8.777665,1.639953,195.46014,58.850685,130,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,72.997226,75.777035
2017-05-11,15.206665,22.457134,16.399479,61.174152,9.952258,17.911345,34.4836,15.074825,973.1421,60.96675,9.726544,0.0,6.9683375,14.957219,16.766098,0.71820927,161.12437,66.710526,53.863384,10.161541,1.2419298,15.473812,15.069687,0.60367996,180.07263,56.525944,10.195122,2.7800572,16.043432,14.269038,0.9010172,169.6569,66.922554,131,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,82.965986,81.667745
2017-05-12,9.939385,20.31976,20.451292,58.93671,15.145795,26.675425,34.013203,22.275322,967.2459,60.604786,15.094131,0.0,5.0602183,17.277578,24.585985,1.6604676,165.2372,67.16397,54.44406,15.166519,5.396821,20.773594,20.452871,0.8921004,219.06386,59.810684,15.119512,11.600987,24.34896,25.011719,1.1462301,177.91211,58.65434,132,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.0033,84.44154800000001
2017-05-13,9.552536,20.432192,18.809189,65.22993,17.627281,28.321037,39.854218,20.149328,966.05743,68.34426,16.659647,0.010431081,3.087431,16.968256,16.299877,0.67957777,218.94826,63.636276,59.16479,17.456877,4.4228473,20.398626,17.649336,0.82570285,166.59795,62.84759,17.67859,9.5567045,27.827219,17.06135,1.157681,217.65924,59.58838,133,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,87.415599,80.604532
2017-05-14,5.7586727,15.768404,10.889693,63.74715,18.278185,13.868045,29.867964,11.368787,971.89624,64.20714,18.083288,0.0,0.27103826,9.233435,6.1011977,0.60798687,197.19684,66.812,56.59772,18.333078,0.9614579,13.432467,9.401614,0.9586968,248.11902,60.49293,18.24285,1.6504408,17.571932,9.68112,1.3026015,258.21756,62.575493,134,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,80.147425,76.045435
2017-05-15,5.398907,14.701236,11.311451,67.46351,17.746195,13.882892,29.50849,12.950428,980.0778,67.83332,17.697908,0.018710742,0.65723246,10.550581,7.293339,0.6986905,184.40747,66.7996,60.687725,17.913912,1.0831064,12.498943,10.487019,0.71649414,217.43648,65.89547,17.586098,2.3608336,15.097727,10.102981,1.1515307,188.33974,60.813618,135,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,75.911345,77.35018099999999
2017-05-16,15.220149,24.797836,16.01238,82.643005,16.015417,23.64649,33.074863,15.489306,986.4543,78.39847,16.051859,0.06382522,3.369893,18.452318,9.648194,0.5736054,160.08763,40.76074,74.21667,16.1439,2.987538,17.748175,14.030134,0.61119604,220.64732,83.37395,15.904475,4.316295,22.225576,14.460904,0.62778753,230.24013,37.1803,136,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,59.405876000000006,59.213058000000004
2017-05-17,14.107647,23.823757,18.367157,50.12026,19.488382,29.13922,42.41848,18.164698,987.4763,55.79884,18.833323,0.0,2.1058455,12.116602,17.305128,0.727029,107.41785,72.992516,42.123333,19.6769,1.8693521,16.995884,15.189416,0.8837312,198.48254,57.612614,18.798723,5.969121,22.532839,14.460904,0.9419565,196.70152,59.866795,137,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,82.399634,85.109118
2017-05-18,13.607524,29.969667,22.751585,62.907734,18.08037,25.929909,49.390438,23.765024,984.406,63.0454,17.68763,0.0,1.8038908,18.74291,20.808907,0.5521026,147.63011,63.212894,55.710266,18.019993,2.0943925,27.496723,22.639746,0.5446616,162.89047,60.900482,18.17795,7.1977787,30.046955,20.140297,0.5683834,195.00273,58.06883,138,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,88.115785,81.955804
2017-05-19,12.7851305,25.911076,22.751585,55.601887,18.724503,24.234,45.63991,24.332872,977.8327,60.094784,18.125736,0.0,3.855136,16.957468,30.743067,0.8926739,103.435646,78.19017,51.17409,18.704782,4.3757086,27.181503,24.722654,0.6536145,165.69081,57.511883,18.659855,7.4989405,23.654951,22.146965,0.930578,177.185,71.31697,139,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94.971921,95.147638
2017-05-20,10.795861,25.942177,24.831266,52.068405,20.235334,21.149706,42.444412,25.740637,972.35516,56.84096,19.541742,0.0,1.8764406,15.916371,24.494043,1.0182964,130.75742,84.48845,46.191227,20.344995,4.5598125,18.43067,25.902147,0.7876539,166.47047,52.745026,20.095121,5.644362,27.920233,23.527933,1.1388355,182.521,75.11163,140,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,103.031863,100.404821
2017-05-21,2.6913168,7.0834656,12.104981,42.988888,18.32073,8.974136,14.411227,25.637629,975.93994,47.52109,18.226744,0.0,0.09460102,3.068115,16.989332,0.47535264,268.27783,85.2559,36.844067,18.264944,4.5598125,18.43067,16.44427,2.8658578,324.59158,40.701485,18.52675,0.70163697,6.5699477,13.86205,3.302056,324.119,84.23107,141,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.8010177,88.324015
2017-05-22,2.090672,5.7631993,11.096896,56.186123,16.914549,7.3331175,12.642211,16.93164,980.9047,57.250584,16.88701,0.043548163,0.026259227,2.8062212,11.698574,0.5920469,232.42639,86.17762,49.35169,16.927965,4.5598125,18.43067,11.886192,2.4391391,303.0306,54.001114,17.048613,0.50811577,5.5812097,9.926031,3.3665197,311.1795,84.80908,142,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.3902897,88.9838412
2017-05-23,9.572003,21.62419,18.448933,64.39834,17.550661,24.17034,36.671116,24.818975,979.041,64.15927,17.602484,0.5688819,1.127813,11.061803,16.562471,0.74244624,124.18868,82.107635,58.362892,17.81422,4.5598125,18.43067,21.770037,0.86890316,154.77286,64.82067,17.353184,7.3449264,19.59941,20.905146,1.1379625,174.26515,70.77975,143,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.37916000000001,93.169438
2017-05-24,10.060197,17.89898,17.669172,70.7268,17.597755,24.31684,34.329212,17.598974,977.6866,69.88488,17.640852,0.0061282516,2.403821,13.82273,12.218459,0.7556937,190.15825,58.350925,63.85294,17.562613,4.5598125,18.43067,13.157986,0.67401856,229.91924,73.47006,17.68274,8.815177,22.518333,15.716056,0.7402702,210.32579,51.8942,144,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.412533,72.173655
2017-05-25,12.063331,27.569933,18.115896,66.08007,16.985365,30.166721,51.322636,24.778105,977.9595,65.94517,16.691595,0.041527182,2.159506,21.083178,13.863994,0.58382434,162.57074,64.51119,58.918472,16.92417,2.4565172,22.86744,16.283648,0.6948398,205.22997,67.28074,16.874414,7.092633,30.895897,16.844069,1.0878274,223.36096,52.18227,145,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.07816700000001,85.594368
2017-05-26,3.1886797,8.724913,8.202841,54.28395,15.936595,11.139029,21.223818,11.111323,979.71234,60.027164,15.320695,0.0,0.38890633,4.9374785,5.5082417,0.62165,192.14172,70.69326,49.180912,15.82222,0.48442855,7.2634077,7.5501,1.3656365,244.57683,54.741974,16.025806,0.90058166,8.592372,7.4728603,1.7144866,285.44363,74.96355,146,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.555922,75.63073849999999
2017-05-27,10.843499,21.505548,16.106373,56.144257,17.260183,24.657135,38.685265,18.275122,979.635,58.670425,16.789402,0.0,2.670423,15.352374,13.606744,0.833796,131.72115,68.66556,50.86143,17.378347,3.2349718,20.03333,16.377077,0.60457677,202.8481,56.955097,17.238253,6.3163886,21.616726,14.750466,0.9330361,157.55579,62.64706,147,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84.26378600000001,84.017934
2017-05-28,7.998122,18.44116,17.063837,55.84819,20.28553,11.795242,31.040447,16.336098,981.1721,56.813614,19.872175,0.0,0.69430363,12.984378,13.818755,0.8073781,124.230736,70.77376,49.96127,20.28529,1.3252251,17.94367,16.46061,0.6034629,175.49422,56.429615,20.18107,2.8515623,19.116095,17.203161,0.9147268,143.54839,63.321075,148,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,82.43717000000001,83.758138
2017-05-29,4.423063,12.754849,16.399803,58.793743,19.273422,7.2616167,22.973213,15.105152,983.0605,60.484833,18.839867,0.0,0.4692907,6.3748236,14.58566,0.86681944,123.13199,80.97395,52.902676,19.339518,0.50737876,12.788036,16.485855,0.67925626,137.42067,56.53053,19.366772,1.0342286,13.032414,15.8682375,1.0397564,171.94453,76.20497,149,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,89.237384,87.3487736
2017-05-30,10.396803,24.652767,21.879053,59.314182,21.046614,21.756527,42.14515,22.989836,977.8196,61.257023,20.484592,0.0,1.9639881,13.761653,17.7072,0.92920786,100.6937,81.540306,53.582317,21.002958,2.6104093,24.95988,23.228287,0.7527633,122.23058,56.10802,21.192541,4.3392367,23.2223,20.545431,0.9064116,196.60393,74.28512,150,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,97.50742000000001,95.301959
2017-05-31,9.846658,26.259321,29.907564,59.328568,23.68448,21.199184,48.091305,30.82004,975.2046,60.66769,23.264212,0.0,1.9089122,17.12858,27.859262,0.8041649,116.31814,88.195915,53.859913,23.528412,4.854121,29.257618,30.98159,0.60067433,178.8653,56.63356,23.705078,7.644384,29.352467,28.99224,0.91153413,182.04927,74.690094,151,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,104.042561,105.324495
2017-06-01,12.710403,26.63145,25.78106,71.26197,22.636778,30.899872,49.777462,27.918528,978.511,72.36674,21.834389,0.029272234,4.092938,22.658312,22.958559,0.62604856,126.01656,67.47712,63.88321,22.60167,6.639359,27.773874,27.315048,0.6217402,202.82088,66.75385,22.537636,10.373791,29.050802,24.945648,1.0163767,202.2051,64.03909,152,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,93.089892,90.135432
2017-06-02,10.734712,23.178692,23.854462,74.25907,21.109694,23.335566,41.51102,23.950605,980.10614,72.35246,20.656801,0.006128259,2.3428714,14.600186,18.762712,0.5672963,168.61168,60.44719,68.56699,20.927938,1.1494365,17.564646,21.640442,0.58418494,194.79974,72.28831,21.216421,3.8414614,20.968246,19.40396,0.8107614,170.16554,53.06453,153,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74.032776,75.047376
2017-06-03,11.088117,21.536509,21.51236,81.42997,19.279093,28.098108,42.17082,23.268549,978.70734,78.92892,19.28625,0.0453752,2.1969168,15.95525,19.23765,0.4397929,140.14365,56.28726,75.72963,19.273666,2.7940977,20.124176,19.725508,0.41696846,225.83832,79.60393,19.47785,8.1427145,23.81082,20.051779,0.69295096,172.20976,48.52562,154,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72.33644000000001,72.24251000000001
2017-06-04,7.042278,16.197603,16.979458,64.72704,21.727005,10.488567,24.686758,18.798315,975.8238,63.720715,21.696768,0.0041724443,0.7547739,8.277177,13.063506,0.6162477,152.24635,82.10919,57.57368,21.747244,1.097456,13.0891,16.394894,0.5712446,167.04039,67.2222,21.916573,2.5096328,14.897327,14.484779,0.8705022,181.18994,68.842094,155,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,83.73942100000001,90.38636699999999
2017-06-05,4.3136997,10.657468,15.209042,70.71477,19.984735,8.018256,22.14435,18.251974,972.9353,73.409706,19.47241,0.13853621,0.9970254,9.309923,12.191405,0.6819287,117.31988,67.117805,63.904583,19.81962,0.8274421,14.399597,16.090603,1.0769334,231.21156,69.863976,20.19911,1.5014356,12.910918,14.364789,1.1230534,212.46718,65.24244,156,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,78.153358,76.427728
2017-06-06,5.374017,11.486012,12.807893,74.507484,18.4974,8.860769,22.440496,12.5429535,975.46655,74.93631,18.12076,0.0020210247,0.70509297,9.744555,9.137,0.5670618,166.44858,51.343445,67.83023,18.360899,0.666246,11.476283,13.255874,0.44809976,214.09608,73.16546,18.666481,1.246853,11.296056,10.655609,0.58176255,153.27312,52.678284,157,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63.97434,61.088
2017-06-07,9.89661,21.069225,17.897423,78.32395,18.247927,25.971659,36.48396,20.55696,969.81104,78.6381,18.023697,0.20927203,4.8794327,15.852844,14.147603,0.6853958,156.37492,51.928146,72.34872,18.093016,5.309898,20.865505,17.657854,0.89450794,206.9775,77.79633,18.456228,7.666626,22.33754,17.95791,0.8398471,219.24815,46.93532,158,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,69.27286,67.78099
2017-06-08,18.471373,29.813707,12.561455,76.3393,13.226762,24.546618,36.868446,11.137984,978.1761,75.731674,13.313844,0.10105112,2.1122558,18.464666,6.628631,0.30629742,181.33757,40.522858,68.40207,13.292668,2.5870981,15.176725,9.415834,0.7151015,269.951,78.90223,13.282833,4.9864597,23.862427,9.211935,0.5962426,250.41216,36.65244,159,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60.514866999999995,58.987524
2017-06-09,16.015533,19.804794,15.780212,60.69301,15.458026,35.00623,32.317703,19.840208,981.6025,62.87698,15.240668,0.0020862222,6.57528,14.092232,12.297963,0.8682933,150.68163,46.30322,56.432995,15.4542885,7.7361465,17.584217,13.768878,0.6372759,196.81654,64.22003,15.550723,11.939888,18.729656,13.076389,0.916121,193.09178,43.57466,160,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62.304316,60.395452000000006
2017-06-10,11.698902,23.928877,16.608438,53.811264,19.09478,25.96946,39.520847,21.382187,977.72906,56.292828,18.631357,0.0,2.9001377,13.351262,14.13083,0.9042526,113.103645,72.04688,49.20784,19.074108,3.3484087,20.065987,17.325401,0.6122367,169.44592,55.15559,19.182837,7.25934,21.669428,17.799564,0.9642239,183.26012,64.50327,161,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,86.172698,85.398142
2017-06-11,6.196435,14.717214,12.634338,66.89649,19.493921,9.834367,26.097147,13.59766,979.1806,63.90009,19.31244,0.13273393,0.48584357,7.4920673,8.245753,0.71564513,139.47137,75.04384,60.382885,19.535086,0.5543107,11.769742,10.98811,0.82889,214.34978,66.67191,19.730465,1.367249,13.875708,12.882129,1.0613061,226.89894,68.790504,162,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,82.666212,82.5359073
2017-06-12,4.8737736,12.928646,13.479287,55.16972,20.258371,9.046868,24.376398,15.062903,980.77277,57.798817,19.749454,0.0,0.7133917,7.760686,11.136607,0.8321187,122.96859,77.3337,50.74434,20.265497,0.53329146,12.8558035,14.17062,0.67540884,172.07018,54.834873,20.409004,1.3022525,14.085497,13.3404045,1.0413079,180.31178,73.272545,163,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87.358042,85.09438599999999
2017-06-13,9.6589775,24.078793,22.133736,65.99396,22.233633,25.391111,44.72577,28.029573,975.69635,66.503365,21.933098,0.008344864,2.564626,15.025776,19.713097,0.9160935,104.212685,73.03872,61.49417,22.14821,2.686681,22.148756,25.79336,0.6281866,184.31715,65.06118,22.2437,6.9877467,22.81005,23.151272,0.8183176,148.7238,63.440525,164,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,86.250575,88.06449599999999
2017-06-14,12.363671,18.263546,25.052126,71.44526,23.108416,23.279877,31.779531,28.707613,975.60077,70.614136,22.887781,0.04348457,4.3398542,13.386621,21.901129,0.87406445,140.85146,65.08827,63.48613,23.077377,3.7941823,17.203672,25.423044,0.6382146,194.4109,72.07902,23.279175,5.905517,16.49006,23.344978,0.9390655,159.71475,61.2997,165,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77.78976,78.474891
2017-06-15,12.173922,22.559134,24.159037,60.978497,20.38228,13.9549885,34.859108,23.682617,978.07324,61.05148,20.217424,0.0,1.0301533,10.0556755,21.619415,0.86165065,148.96501,85.240715,52.451374,20.49933,0.7982424,15.523444,25.227175,0.7197838,174.35295,60.14062,20.539392,2.0346887,15.480174,21.912252,1.1498755,157.0979,79.82708,166,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95.307254,95.2963905
2017-06-16,6.3226304,15.164625,21.971384,63.6512,22.164846,8.100341,25.799862,20.836386,977.9416,63.372684,21.93396,0.0,0.54384506,8.482218,19.909508,0.83519894,109.66192,85.28717,55.692886,22.273804,0.37058452,13.420489,22.00289,0.5836409,149.99577,62.268322,22.27093,1.1963385,13.194373,20.93629,1.0363613,135.86433,80.25776,167,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,93.452133,93.769388
2017-06-17,8.119018,19.885672,21.29178,64.87443,22.07129,20.96766,41.11965,21.249748,976.2133,63.516834,21.69444,0.0,1.5725247,15.488264,17.929974,0.60172874,158.98415,69.98575,55.025238,22.155043,1.9459764,21.08163,19.802244,0.6805015,216.34709,61.83823,22.20944,5.26511,23.455797,21.702995,0.97349733,194.12935,67.67787,168,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91.133667,85.474014
2017-06-18,3.7518873,10.206023,14.478635,46.08629,20.00413,9.818304,20.128954,18.110615,979.3447,50.908573,19.477283,0.0,0.2846654,6.144777,17.378307,0.5946933,254.38219,84.34118,38.52819,19.996668,0.37579522,7.7322106,13.270725,1.3862072,276.65494,43.23016,20.179615,0.82501733,8.740925,13.627616,2.098968,277.82855,85.81956,169,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,94.560485,90.485957
2017-06-19,2.90641,7.655865,9.207258,46.010162,20.712652,11.337479,22.390955,13.193848,982.66797,51.127132,20.186441,0.0,0.05052118,2.9479265,9.848704,0.70435196,237.86394,79.04386,39.24851,20.70201,0.18383671,7.0591903,9.576293,1.4118508,314.40848,43.09582,20.794634,0.693021,8.19865,9.416112,1.8978362,254.78186,78.5478,170,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,86.74645,81.99178649999999
2017-06-20,9.949514,22.03786,17.161272,53.955677,21.59549,26.480394,42.125973,26.675753,982.72687,56.270138,21.119638,0.0,2.1182194,13.191876,18.915937,0.80277795,121.22213,82.06158,48.112385,21.556593,2.0640872,19.548347,19.262758,0.5191279,179.94875,51.876247,21.521173,6.7098746,23.61471,19.508663,0.8096232,173.3054,68.9784,171,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.59311,95.253456
2017-06-21,8.904583,26.081694,25.488699,55.906277,25.05368,23.493092,48.449535,48.16063,977.48126,58.303684,24.473234,0.0,2.0172658,18.019213,25.962059,1.0878688,95.31655,92.65507,50.31363,24.962854,2.338657,23.804571,29.345903,0.6280371,188.71947,53.688354,24.940252,5.9638343,26.768333,26.455223,1.1296453,146.79254,83.22683,172,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109.995163,110.674283
2017-06-22,6.0733104,25.155445,27.409887,58.589565,25.984552,22.216345,51.883957,33.721523,975.8349,58.621433,25.776365,0.0,0.9525769,15.10061,29.955774,0.70941085,181.04216,104.53954,50.130383,26.043907,0.41042674,15.59132,23.267633,0.89500576,221.58202,57.20288,25.42259,5.6458397,26.95849,29.548677,1.1161343,175.98506,88.25055,173,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115.20904,119.64015
2017-06-23,10.743554,30.317692,31.342594,56.06513,26.543404,23.756794,52.54805,35.382927,975.6174,57.52818,26.413286,0.0,2.07159,19.863882,29.583412,0.98417497,159.03378,98.756874,52.24378,26.2854,4.0684314,25.5612,34.935234,0.5679809,216.3253,57.144787,26.350859,6.157176,27.245146,31.753258,1.027969,141.19923,80.38707,174,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,107.632216,118.620756
2017-06-24,9.654692,31.51176,27.277063,67.98801,23.839296,31.667437,56.28734,32.85445,974.5933,69.956276,23.3081,0.15724696,3.3753903,24.804558,27.124987,0.7874134,115.35557,73.53541,61.973316,23.943336,1.798304,22.41328,26.35243,0.65337104,190.6675,66.746574,23.54122,3.9406898,31.03194,25.918427,0.8478084,174.03204,64.106155,175,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95.13809499999999,98.339968
2017-06-25,6.062242,15.807517,27.425676,64.87176,24.713995,15.395375,29.833763,30.2874,976.33124,65.646095,24.451927,0.0020210196,1.3475193,10.547326,25.264938,0.84400195,137.0479,84.64103,58.135426,24.759903,1.8201627,13.563175,27.933573,0.7694065,182.62047,67.74471,24.74385,2.898037,13.732626,26.36856,1.0302806,153.81624,78.43485,176,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.167476,95.188356
2017-06-26,3.870757,12.380212,14.408809,82.77126,20.390009,11.2001915,26.668036,17.015493,974.7824,82.69051,20.130503,0.60402006,0.71351695,8.543158,11.472644,0.47906482,131.57336,67.25262,76.86343,20.308374,0.7369829,10.808801,13.869286,0.65442616,192.7259,84.57444,20.26988,1.2845061,10.842747,12.886107,0.65703124,168.49791,65.007,177,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75.84974700000001,75.795778
2017-06-27,13.111284,19.505054,21.225328,63.736614,22.849932,28.53827,33.931946,20.84262,974.44403,64.68738,22.543283,0.0,3.7539496,13.8422575,13.740354,0.80699486,110.561035,51.975487,58.08418,22.784807,5.8701696,18.809912,17.998392,0.6967514,184.41817,66.30971,23.089983,8.722901,17.791416,15.35989,0.870712,148.65144,49.893913,178,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67.685329,65.8177445
2017-06-28,11.898305,21.684454,21.225328,65.821785,23.366003,32.0808,40.010876,25.811323,971.1871,65.798744,22.826715,0.0,4.266156,15.24777,17.775434,0.99603015,136.98788,56.883057,57.56834,23.307737,6.4781065,24.433924,19.123852,0.69272035,182.5308,65.407394,23.392878,5.5775685,22.632265,19.441381,0.93122774,178.27179,53.13725,179,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75.769515,72.130827
2017-06-29,11.682629,22.802431,22.388702,71.78546,21.960016,29.485325,38.094845,27.498037,965.1313,71.732765,21.63514,0.16539623,2.8567939,15.736224,18.5314,0.92516345,135.13927,56.687416,65.92054,21.773531,3.7349653,20.083294,18.804422,0.67031616,186.95647,70.894775,22.039846,5.9227066,21.853672,22.725515,0.98271203,170.96722,52.632713,180,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74.486385,72.42364
2017-06-30,6.419861,15.210104,11.349074,64.2071,20.43395,12.625662,27.330553,11.935936,962.09546,65.82559,20.43204,0.049938798,0.99583864,8.989596,6.749232,0.9845008,168.41576,82.397736,57.552933,20.472897,0.82570326,10.226456,7.9267144,0.69177467,200.63953,67.6996,20.458902,2.3732796,13.033501,9.706498,0.9510364,190.533,76.53738,181,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,89.570881,91.387332
